nickname,userId,privateAccount,signature,uniqueId,verified,videoId,createTime,likesCount,shareCount,commentCount,playCount,collectCount,description,url,timestamp,duration
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7168567773843574022,1669062253,35800,733,274,1900000,3303,Essa slime eh MUITO BOAAAAA!! Vc pode encontrar nas lojas que vendem brinquedo,https://www.tiktok.com/@luccasneto/video/7168567773843574022,2022-11-21 20:24:13,45
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7168108714640116997,1668955370,30600,184,342,632300,1531,Isso me faz mto bem ,https://www.tiktok.com/@luccasneto/video/7168108714640116997,2022-11-20 14:42:50,12
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7166380107244866822,1668552898,35100,239,279,632300,2039,Eh sempre assim kkkkk,https://www.tiktok.com/@luccasneto/video/7166380107244866822,2022-11-15 22:54:58,15
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7166011345207332101,1668467042,15100,122,191,380000,1064,NÃO TANKEI O FINAL! Qual vcs preferiram? KKKKKKKK,https://www.tiktok.com/@luccasneto/video/7166011345207332101,2022-11-14 23:04:02,52
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7165906624412962054,1668442656,15600,135,245,361200,985,Luccas Neto fazendo zagueiro kikar com a bunda no chão #luccasneto #futbol #futebol #drible #goviral ,https://www.tiktok.com/@luccasneto/video/7165906624412962054,2022-11-14 16:17:36,17
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7165099074264272134,1668254635,24900,744,551,549600,2376,Até o papai Noel vai querer dançar com a gente! Já aprenderam todos os passos? Partilhem os vossos vídeos com a #popotaeluccas! Vou espreitar todinhos! Quem sabe o seu não aparece aqui nos stories? Vamo lá? #continente #popota #publicidade,https://www.tiktok.com/@luccasneto/video/7165099074264272134,2022-11-12 12:03:55,40
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7164786513455205638,1668181860,357700,2570,3992,5800000,15800,Aprendam como o Luccas Neto levanta a bolinha dele,https://www.tiktok.com/@luccasneto/video/7164786513455205638,2022-11-11 15:51:00,16
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7164468356760882437,1668107783,26300,100,117,593900,1590,Comidas nojentas ,https://www.tiktok.com/@luccasneto/video/7164468356760882437,2022-11-10 19:16:23,35
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7163749072090795270,1667940313,40500,1122,639,846300,4447,"Esta é para todos os papais e mamães! A feira mais mágica do ano já chegou ao Continente e tem os melhores brinquedos do mundo inteeeeiro! Não vai perder essa, né? Até 24 de dezembro, há brinquedos para toda a gente! #continente #popota #publicidade",https://www.tiktok.com/@luccasneto/video/7163749072090795270,2022-11-08 20:45:13,45
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7163399652572761350,1667858957,17100,102,116,454500,1099,Novidade hein!,https://www.tiktok.com/@luccasneto/video/7163399652572761350,2022-11-07 22:09:17,59
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7162686633815379206,1667692946,77300,684,1549,1000000,4601,Eai quer morar comigo com a jessi e com o Luke nos EUA? ,https://www.tiktok.com/@luccasneto/video/7162686633815379206,2022-11-06 00:02:26,116
Luccas Neto,228036838693888000,False,Pai do Luke e do Anakin e fã de jiu-jítsu,luccasneto,True,7162175354835062021,1667573903,27400,155,204,603900,1744,Procurando figurinhas raras nos PACOTINHOS DOURADOS 😱 ,https://www.tiktok.com/@luccasneto/video/7162175354835062021,2022-11-04 14:58:23,67
